"GRAPROES_NUM","PER_VPH_INTER"
9.82,"60.0000%"
9.71,"88.2353%"
8.79,"57.8947%"
8.57,"53.8462%"
8.42,"50.0000%"
8.98,"65.6250%"
8.65,"63.3333%"
8.63,"71.8750%"
9.17,"57.1429%"
8.2,"67.5000%"
9.17,"59.0909%"
7.98,"41.9355%"
8.81,"69.7674%"
8.82,"59.2593%"
8.75,"63.0769%"
8.58,"75.0000%"
7.9,"65.7895%"
8.65,"74.0000%"
8.75,"66.6667%"
8.45,"66.6667%"
7.82,"20.3704%"
8.42,"78.5714%"
9.21,"69.5652%"
9.08,"40.0000%"
15.44,"99.4475%"
16.46,"97.7778%"
15.72,"100.0000%"
15.41,"100.0000%"
15.71,"94.1176%"
16.03,"100.0000%"
15.57,"100.0000%"
16.16,"100.0000%"
15.57,"98.4127%"
15.87,"100.0000%"
14.57,"100.0000%"
14.74,"100.0000%"
15.68,"98.0392%"
15.01,"100.0000%"
14.91,"88.8889%"
15.82,"94.4444%"
16.13,"97.9167%"
15.63,"100.0000%"
15.76,"100.0000%"
15.64,"97.9592%"
15.59,"95.5556%"
15.98,"100.0000%"
15.34,"100.0000%"
15.07,"95.8333%"
15.88,"95.0000%"
16.24,"98.3051%"
16.13,"96.7213%"
15.28,"100.0000%"
14.5,"100.0000%"
14.92,"100.0000%"
15.47,"100.0000%"
15.5,"98.3607%"
15.66,"100.0000%"
15.13,"98.6111%"
15.01,"100.0000%"
15.87,"96.9697%"
14.82,"100.0000%"
15.87,"100.0000%"
14.72,"100.0000%"
15.2,"100.0000%"
15.59,"100.0000%"
15.45,"100.0000%"
15.11,"100.0000%"
15.56,"100.0000%"
15.14,"100.0000%"
15.22,"100.0000%"
16.48,"100.0000%"
15.35,"100.0000%"
15.05,"100.0000%"
15.86,"94.1176%"
15.78,"90.0000%"
15.86,"96.8750%"
15.35,"100.0000%"
16.01,"96.1538%"
14.84,"100.0000%"
16.51,"100.0000%"
15.5,"100.0000%"
15.29,"96.2963%"
16.35,"100.0000%"
15.54,"86.6667%"
16.03,"100.0000%"
16.15,"98.8889%"
16.19,"100.0000%"
15.87,"100.0000%"
16.08,"96.2963%"
15.3,"94.4444%"
15.8,"100.0000%"
15.51,"96.5517%"
15.92,"100.0000%"
15.27,"96.2963%"
15.67,"100.0000%"
15.4,"100.0000%"
15.53,"100.0000%"
14.48,"95.6522%"
9.89,"71.1111%"
16.58,"94.4444%"
15.94,"100.0000%"
15.8,"100.0000%"
15.74,"96.9697%"
15.89,"100.0000%"
15.51,"100.0000%"
15.97,"100.0000%"
16.2,"90.9091%"
7.56,"73.3333%"
8.63,"82.3529%"
8.72,"63.1579%"
8.64,"76.1905%"
7.62,"55.5556%"
8.18,"75.0000%"
7.8,"62.5000%"
8.9,"63.0435%"
8.03,"56.6038%"
8.74,"61.8182%"
8.77,"73.9130%"
8.64,"57.1429%"
8.64,"56.5217%"
8.34,"57.1429%"
8.83,"66.6667%"
7.89,"65.0000%"
7.58,"50.0000%"
7.64,"38.4615%"
8.65,"45.2381%"
7.45,"70.5882%"
7.48,"53.3333%"
8,"50.0000%"
7.97,"90.9091%"
7.68,"50.0000%"
8.68,"66.6667%"
9.06,"55.5556%"
9.18,"68.0000%"
8,"60.8696%"
8.07,"60.8696%"
7.95,"46.1538%"
7.98,"64.7059%"
7,"0.0000%"
6.8,"0.0000%"
7.99,"55.3191%"
8.09,"64.0000%"
7.04,"20.6897%"
7.45,"18.7500%"
7.39,"51.7241%"
7.26,"42.8571%"
7.74,"65.0000%"
7.04,"36.5854%"
8.47,"33.3333%"
7.98,"30.7692%"
8.17,"0.0000%"
8.91,"37.5000%"
8.35,"32.8125%"
8.72,"30.0000%"
8.56,"22.7273%"
8.49,"32.2581%"
8.38,"29.1667%"
8.81,"27.0270%"
8.76,"19.1489%"
8.6,"55.1724%"
8.31,"54.5455%"
6.05,"50.0000%"
7.38,"52.7778%"
7.58,"33.3333%"
7.43,"0.0000%"
7.28,"52.6316%"
7.4,"35.2941%"
7.74,"31.1111%"
7.57,"37.0370%"
7.29,"0.0000%"
6.87,"33.3333%"
6.92,"0.0000%"
7.7,"42.1053%"
9.59,"42.8571%"
14.83,"100.0000%"
14.93,"100.0000%"
15.69,"100.0000%"
15.63,"100.0000%"
15.22,"100.0000%"
14.8,"100.0000%"
15.36,"100.0000%"
15.22,"95.4545%"
14.94,"100.0000%"
14.54,"100.0000%"
10.09,"60.8696%"
15.61,"96.9697%"
16.52,"96.0000%"
16.65,"100.0000%"
16.7,"100.0000%"
15.3,"97.4359%"
8.02,"59.6491%"
7.95,"71.4286%"
7.24,"58.3333%"
8.21,"68.4211%"
8.38,"44.0000%"
9.08,"68.5714%"
8.21,"76.9231%"
6.94,"59.0909%"
7.75,"66.6667%"
8.27,"62.5000%"
7.78,"65.0000%"
8.5,"66.6667%"
8.66,"61.1111%"
8.53,"64.0000%"
6.36,"37.9310%"
7.53,"25.0000%"
7.69,"54.2857%"
8.33,"52.1739%"
6.95,"55.0000%"
7.08,"58.5366%"
7.47,"52.1739%"
7.06,"55.5556%"
7.04,"70.0000%"
7.58,"45.4545%"
8.52,"58.3333%"
8.55,"63.1579%"
8.28,"45.8333%"
8.27,"37.5000%"
8.02,"69.2308%"
7.85,"66.6667%"
8.88,"57.1429%"
7.81,"60.0000%"
8.35,"53.1250%"
8.76,"50.0000%"
8.63,"66.6667%"
8.1,"54.5455%"
7.3,"38.4615%"
7.96,"58.6207%"
10.14,"92.8571%"
9.47,"89.4737%"
9.01,"74.5763%"
9.61,"94.5946%"
9.95,"100.0000%"
7.78,"85.7143%"
8.4,"63.1579%"
8.18,"70.9677%"
7.47,"59.0909%"
7.4,"52.0000%"
7.19,"52.3810%"
9.7,"80.0000%"
7.44,"74.2857%"
11,"62.5000%"
7.81,"75.0000%"
8,"81.8182%"
7.9,"69.2308%"
7.4,"60.0000%"
7.86,"50.0000%"
8.49,"66.6667%"
7.05,"50.0000%"
8.87,"81.2500%"
8.19,"78.3784%"
8.34,"82.0513%"
8.44,"70.8333%"
8.63,"54.0541%"
8.12,"56.4103%"
8.53,"64.1026%"
7.91,"53.1915%"
8.07,"70.0000%"
7.43,"63.6364%"
7.64,"41.6667%"
8.44,"60.0000%"
6.98,"43.7500%"
6.93,"66.6667%"
7.91,"48.8889%"
7.77,"50.0000%"
6.91,"29.7297%"
7.92,"75.7576%"
7.71,"62.5000%"
7.34,"53.7313%"
7.78,"40.0000%"
7.68,"53.9474%"
8.2,"61.5385%"
7.4,"51.2195%"
7.59,"47.6190%"
7.39,"47.3684%"
8.52,"73.0769%"
8,"42.3729%"
7.14,"71.4286%"
8.43,"83.3333%"
7.97,"65.0000%"
7.6,"45.4545%"
7.23,"60.0000%"
8.55,"80.0000%"
8.34,"66.6667%"
8.25,"83.3333%"
7.63,"73.9130%"
8.19,"47.2222%"
7.64,"49.0566%"
7.78,"59.2593%"
9.09,"64.7059%"
7.92,"38.4615%"
8,"50.0000%"
7.6,"59.7222%"
7.85,"37.5000%"
7.61,"51.1628%"
7.83,"50.0000%"
7.92,"42.8571%"
8.66,"61.5385%"
8.34,"53.8462%"
8.45,"63.1579%"
7.76,"55.2632%"
7.86,"57.1429%"
8,"77.7778%"
7.56,"80.0000%"
8.36,"56.5217%"
7.38,"66.6667%"
7.6,"48.3871%"
7.82,"79.1667%"
8.1,"69.6970%"
7.82,"72.7273%"
7.09,"88.0000%"
7.89,"63.6364%"
8.55,"73.6842%"
7.49,"55.1724%"
8,"74.1935%"
7.42,"70.9677%"
7.81,"68.5714%"
7.67,"50.0000%"
7.36,"62.0690%"
8.4,"75.0000%"
7.45,"67.3077%"
7.91,"57.1429%"
7.93,"53.3333%"
7.75,"71.7391%"
7.84,"68.0556%"
7.12,"46.1538%"
7.17,"54.5455%"
7.34,"52.3077%"
6.67,"50.0000%"
7.35,"44.4444%"
6.81,"54.1667%"
7.66,"66.6667%"
7.41,"57.6923%"
7.46,"28.5714%"
7.67,"58.0645%"
7.52,"64.0000%"
7.65,"62.5000%"
7.55,"35.7143%"
7.13,"47.6190%"
9.54,"71.4286%"
9.04,"73.6842%"
8.39,"55.3571%"
8.14,"66.6667%"
8.26,"63.6364%"
8.1,"54.0541%"
8.91,"66.6667%"
8.42,"58.5366%"
8.44,"59.5238%"
8.33,"68.1818%"
8.29,"58.9744%"
8.34,"60.4651%"
8.44,"52.3810%"
9.07,"70.2703%"
9.04,"68.5185%"
8.06,"58.9744%"
8.51,"66.6667%"
8.84,"81.0811%"
8.58,"66.6667%"
8.54,"72.5000%"
10.27,"78.5714%"
8.62,"69.2308%"
8.18,"67.7419%"
8.67,"80.0000%"
9.21,"72.2222%"
9.1,"76.9231%"
8.79,"60.0000%"
8.56,"52.7778%"
8.46,"51.6129%"
8.48,"55.5556%"
8.81,"71.4286%"
9.19,"66.6667%"
8.83,"67.4419%"
8.95,"69.4444%"
9.23,"66.6667%"
9.18,"66.6667%"
8.94,"58.6957%"
8.56,"56.6667%"
8.6,"58.3333%"
9.6,"85.7143%"
7.97,"68.4211%"
8.84,"55.5556%"
8.88,"75.0000%"
9.65,"68.5714%"
8.93,"70.0000%"
8.56,"68.0000%"
8.76,"66.6667%"
9.4,"71.7949%"
8.46,"75.4717%"
8.52,"53.1915%"
8.52,"62.5000%"
7.02,"57.1429%"
8.48,"52.6316%"
8.76,"61.5385%"
9.4,"72.4138%"
7.89,"42.8571%"
8.79,"66.6667%"
8.68,"61.1111%"
9.79,"60.0000%"
9.34,"68.9655%"
9.57,"76.0000%"
9.52,"77.4194%"
9.16,"76.9231%"
9.24,"68.4211%"
9.48,"50.0000%"
8.57,"63.6364%"
9.34,"61.9048%"
7.68,"47.6190%"
8.35,"63.3333%"
8.19,"42.8571%"
7.16,"40.9091%"
7.35,"40.0000%"
7.74,"47.0588%"
7,"47.8261%"
7.84,"61.6667%"
5.43,"60.0000%"
6.91,"33.3333%"
8.35,"68.9655%"
8.19,"58.6207%"
7.71,"50.0000%"
7.25,"71.4286%"
6.28,"56.5217%"
6.78,"61.5385%"
5.96,"30.7692%"
8.21,"80.0000%"
6.94,"50.0000%"
7.35,"27.2727%"
7.23,"53.8462%"
7.76,"55.0000%"
7.24,"56.2500%"
7.53,"62.5000%"
6.31,"45.4545%"
7.15,"52.6316%"
7.89,"52.9412%"
7.79,"60.0000%"
8.31,"46.6667%"
7.65,"65.0000%"
7.77,"48.1481%"
7.25,"45.0000%"
6.89,"44.4444%"
9.17,"57.1429%"
9.07,"45.0000%"
10.03,"50.0000%"
8.36,"68.7500%"
8.29,"41.1765%"
8.05,"58.8235%"
9.36,"50.0000%"
8.86,"53.5714%"
8.42,"63.1579%"
8.31,"58.3333%"
7.7,"70.0000%"
7.86,"55.5556%"
8.84,"62.9630%"
7.37,"8.7719%"
7.36,"0.0000%"
8.28,"38.0952%"
7.64,"37.5000%"
8.73,"53.2164%"
8.41,"45.4545%"
8.61,"69.5652%"
8.92,"60.0000%"
7.97,"66.6667%"
9,"73.0769%"
8.92,"60.6061%"
9.62,"70.0000%"
9.35,"68.1818%"
8.71,"58.9744%"
8.62,"66.6667%"
8.21,"75.0000%"
6.38,"26.3158%"
6.98,"52.6316%"
8.4,"61.9048%"
6.09,"35.2941%"
7,"45.4545%"
7.37,"81.8182%"
7.49,"57.8947%"
9.09,"60.0000%"
8.23,"40.0000%"
7.32,"70.0000%"
8.45,"57.1429%"
7.66,"47.3684%"
6.85,"56.7568%"
7.5,"58.8235%"
7.82,"55.1724%"
6.82,"75.0000%"
7.24,"81.8182%"
8.56,"70.0000%"
8.45,"75.0000%"
8.64,"64.2857%"
8.87,"100.0000%"
9,"71.4286%"
7.24,"21.4286%"
7.81,"29.7297%"
5.91,"60.0000%"
7.56,"45.4545%"
7.29,"41.6667%"
8.8,"61.5385%"
7.86,"66.6667%"
8.83,"76.9231%"
8.43,"59.2593%"
8.63,"52.9412%"
8.2,"78.1250%"
8.17,"80.6452%"
8.03,"34.4828%"
9.18,"80.0000%"
7.94,"71.4286%"
7.74,"73.6842%"
5.86,"33.3333%"
7.33,"29.4118%"
6.74,"46.6667%"
6.74,"55.5556%"
7.39,"50.0000%"
7.74,"54.1667%"
7.03,"44.4444%"
7.7,"68.7500%"
8.28,"58.3333%"
8.01,"70.3704%"
8.04,"67.8571%"
7.45,"38.0952%"
7.06,"20.0000%"
8.28,"53.8462%"
8.05,"57.1429%"
8.93,"75.0000%"
7.54,"48.5714%"
8.01,"41.6667%"
8.16,"72.4138%"
8.45,"78.5714%"
8.61,"50.0000%"
7.75,"60.0000%"
7.44,"80.0000%"
8.18,"84.6154%"
6.94,"45.4545%"
7.84,"50.0000%"
7.33,"50.0000%"
7.63,"46.4286%"
6.65,"66.6667%"
7.39,"22.7273%"
5.03,"75.0000%"
5.89,"48.7805%"
7.66,"59.0909%"
8.15,"69.3878%"
6.97,"58.8235%"
7.44,"47.7273%"
7.72,"73.6842%"
8.3,"57.6923%"
7.28,"68.1818%"
7.84,"73.6842%"
7.19,"53.3333%"
6.93,"54.5455%"
7.83,"50.0000%"
8.27,"46.6667%"
8.5,"60.0000%"
8.52,"50.0000%"
7.79,"62.9630%"
7.06,"50.0000%"
7.18,"62.5000%"
7.63,"56.7568%"
8.66,"80.0000%"
13.96,"88.8889%"
13.38,"92.8571%"
14.13,"95.3642%"
13.89,"96.2963%"
14.69,"91.3043%"
13.44,"85.0000%"
14.12,"92.5373%"
13.42,"87.5000%"
14.11,"92.1569%"
14.44,"93.7500%"
13.98,"83.6735%"
13.75,"96.0000%"
14.3,"95.2381%"
14.67,"95.2381%"
13.85,"97.4359%"
13.98,"94.7368%"
13.33,"97.5000%"
13.76,"96.9697%"
14.1,"92.0000%"
13.53,"95.3488%"
14.23,"91.8367%"
14.94,"95.0617%"
15.25,"91.3043%"
13.57,"90.9091%"
14.86,"100.0000%"
14.7,"94.8718%"
13.78,"89.4737%"
14.16,"91.2500%"
14.98,"100.0000%"
13.24,"87.5000%"
14.08,"91.6667%"
13.88,"96.1538%"
14.64,"100.0000%"
14.81,"86.9565%"
14.14,"91.6667%"
14.98,"100.0000%"
13.89,"94.7368%"
14.9,"100.0000%"
14.29,"100.0000%"
14.94,"91.6667%"
15,"96.2963%"
15.95,"100.0000%"
14.83,"96.6667%"
15.09,"87.5000%"
15.15,"100.0000%"
13.79,"93.7500%"
15.32,"100.0000%"
15.38,"100.0000%"
15.75,"100.0000%"
15.71,"100.0000%"
6.7,"13.0435%"
7.23,"64.7059%"
8.14,"47.3684%"
7.55,"54.2857%"
7.13,"42.8571%"
7.16,"34.2857%"
8.1,"50.0000%"
6.77,"35.0000%"
7.76,"44.4444%"
8.56,"63.6364%"
8.27,"50.0000%"
8.86,"36.3636%"
7.51,"47.0588%"
8.11,"28.5714%"
7.47,"28.5714%"
9.04,"83.3333%"
9.02,"85.7143%"
7.92,"50.0000%"
8.93,"83.3333%"
7.47,"60.0000%"
6.8,"63.6364%"
9.3,"66.6667%"
8.03,"66.6667%"
10.19,"66.6667%"
10.05,"68.4211%"
10.18,"83.3333%"
10.33,"82.6087%"
9.67,"100.0000%"
11.45,"81.6327%"
10.63,"88.2353%"
10.19,"85.0000%"
7.8,"0.0000%"
8.29,"23.5294%"
8.03,"55.0000%"
7.29,"66.6667%"
6.87,"18.7500%"
7.85,"75.0000%"
8,"66.6667%"
9.72,"78.0488%"
9.97,"81.2500%"
11.35,"91.1765%"
12.99,"96.8750%"
12.1,"79.3103%"
11.2,"68.4211%"
12.57,"79.3103%"
11.72,"83.8710%"
11.93,"92.8571%"
8.58,"64.1026%"
11.44,"90.9091%"
11.64,"81.8182%"
11.3,"86.8421%"
10.86,"86.1111%"
9.81,"60.0000%"
11.39,"71.4286%"
10.78,"83.3333%"
13.54,"90.9091%"
10.37,"78.0488%"
11.99,"66.6667%"
10.94,"78.1250%"
10.58,"74.4681%"
13.38,"79.1667%"
12.93,"82.7586%"
12.68,"91.3043%"
13.17,"76.6667%"
13.26,"80.6452%"
13.46,"90.6250%"
7.5,"75.0000%"
12.12,"85.1852%"
11.8,"95.7447%"
11.98,"78.1250%"
10.09,"78.9474%"
10.51,"63.3333%"
14.78,"94.4444%"
12.96,"58.3333%"
11.21,"84.2105%"
9.56,"76.5957%"
14.72,"96.5517%"
13.37,"100.0000%"
9.04,"66.6667%"
9.68,"70.6897%"
10.24,"64.0000%"
10.66,"62.9630%"
10.71,"54.0541%"
10.94,"69.2308%"
11,"66.6667%"
10.22,"55.5556%"
10.13,"75.0000%"
10.43,"74.5098%"
9.97,"68.7500%"
10.73,"72.7273%"
11.68,"85.1852%"
11.52,"64.7059%"
10.42,"48.5714%"
11.29,"77.2727%"
10.44,"53.5714%"
11.15,"71.8750%"
10.55,"67.4419%"
11.3,"81.2500%"
11.85,"72.7273%"
12.48,"100.0000%"
9.88,"50.0000%"
12.36,"67.5676%"
12.51,"83.3333%"
11.96,"70.0000%"
10.5,"59.0909%"
11.64,"82.8571%"
11.06,"66.6667%"
11.6,"75.0000%"
10.03,"66.6667%"
10.79,"75.0000%"
9.69,"72.2222%"
10.09,"100.0000%"
10.33,"76.1905%"
10.54,"72.2222%"
10.65,"62.5000%"
10.65,"65.2174%"
9.69,"83.3333%"
13.88,"92.3077%"
11.67,"75.0000%"
11.25,"90.0000%"
9.13,"90.9091%"
11.11,"91.6667%"
10.95,"79.1667%"
11.88,"90.0000%"
11.24,"45.4545%"
10.73,"71.4286%"
9.89,"66.6667%"
10.1,"70.0000%"
10.04,"60.0000%"
10.03,"76.4706%"
10.23,"82.3529%"
12.48,"76.4706%"
10.89,"85.0000%"
10.39,"70.0000%"
11.56,"57.1429%"
11.29,"65.0000%"
10.94,"75.0000%"
9.19,"61.1111%"
9.16,"87.5000%"
11.96,"80.9524%"
10.74,"82.6087%"
9.76,"47.8261%"
11.29,"37.5000%"
9.74,"72.7273%"
6.08,"57.1429%"
9.52,"55.5556%"
11.72,"54.5455%"
10.64,"83.3333%"
10.73,"62.5000%"
10.72,"66.6667%"
11.12,"62.5000%"
11.48,"64.2857%"
9.83,"64.2857%"
11.59,"87.5000%"
12.69,"50.0000%"
9.18,"75.0000%"
9.7,"66.6667%"
10.85,"50.0000%"
12.56,"75.0000%"
10.93,"51.7241%"
10.85,"56.5217%"
10.89,"52.3810%"
11.92,"66.6667%"
11.04,"75.0000%"
10.93,"66.6667%"
12.18,"82.3529%"
9.78,"62.5000%"
9.2,"80.0000%"
10.59,"60.6061%"
10.67,"84.6154%"
10.86,"83.3333%"
11,"71.4286%"
10.5,"85.7143%"
9.9,"64.0000%"
11,"55.0000%"
11.07,"73.9130%"
11.84,"90.4762%"
10.59,"71.4286%"
10.67,"78.2609%"
11.26,"78.2609%"
11.51,"76.1905%"
9.81,"58.3333%"
10.29,"70.0000%"
9.85,"62.5000%"
10.33,"55.5556%"
12.57,"75.6098%"
13.31,"86.3636%"
13.38,"85.7143%"
14.4,"86.2069%"
8.79,"66.6667%"
14.41,"88.4615%"
13.39,"100.0000%"
13.25,"100.0000%"
14.61,"90.9091%"
14.17,"92.5926%"
15.43,"92.5926%"
13.57,"94.4444%"
16,"100.0000%"
16.9,"100.0000%"
14.06,"100.0000%"
16.16,"94.1176%"
15.63,"100.0000%"
16.43,"93.7500%"
13.67,"100.0000%"
15.46,"100.0000%"
16.54,"93.3333%"
13.85,"75.0000%"
16.5,"90.0000%"
14.37,"75.0000%"
15.5,"85.7143%"
12.86,"100.0000%"
14,"100.0000%"
16.75,"100.0000%"
15.19,"96.8750%"
15.38,"100.0000%"
16.02,"100.0000%"
16.63,"93.7500%"
16.1,"100.0000%"
8.83,"63.1579%"
9.1,"71.4286%"
9.89,"70.5882%"
8.38,"78.9474%"
8.82,"76.9231%"
8.06,"81.0811%"
7.89,"66.6667%"
8.07,"86.6667%"
7.92,"36.3636%"
7.3,"51.4286%"
8.16,"62.5000%"
6.55,"37.0370%"
6.78,"28.5714%"
8.75,"75.0000%"
6.71,"44.4444%"
8.15,"33.3333%"
9.42,"60.0000%"
8.87,"40.6250%"
7.58,"35.0000%"
9.18,"50.0000%"
7.8,"55.5556%"
9.38,"40.0000%"
8.24,"53.8462%"
6.9,"57.1429%"
8.67,"30.0000%"
8.85,"71.7949%"
10.47,"83.3333%"
7.08,"50.0000%"
7.56,"66.6667%"
8.49,"16.6667%"
7.5,"71.4286%"
7.37,"41.6667%"
6.46,"29.4118%"
8.75,"0.0000%"
6.87,"62.8571%"
8.54,"79.1667%"
6,"85.7143%"
6.33,"0.0000%"
8.53,"50.0000%"
8.4,"47.3684%"
8.28,"66.6667%"
6.67,"0.0000%"
7.64,"44.4444%"
5.36,"0.0000%"
6.78,"25.9259%"
12.63,"76.6990%"
8.09,"53.1250%"
9.25,"50.0000%"
8.08,"45.1613%"
7.75,"71.4286%"
8.21,"42.1053%"
8.45,"35.0000%"
7.86,"48.5714%"
7.93,"75.0000%"
9.04,"87.5000%"
9.36,"60.0000%"
9.14,"55.0000%"
7.57,"46.6667%"
8.88,"40.5405%"
8.71,"57.1429%"
6.4,"0.0000%"
5.52,"20.0000%"
7.73,"73.0159%"
8.89,"71.1111%"
7.24,"17.6471%"
6.04,"21.7391%"
7.25,"33.3333%"
8.6,"50.0000%"
9.03,"63.3333%"
8.4,"55.5556%"
7.53,"0.0000%"
8.5,"100.0000%"
7.38,"46.1538%"
7.64,"54.1667%"
8.32,"42.1053%"
8.68,"40.5405%"
7.06,"80.0000%"
7.63,"60.0000%"
8.67,"0.0000%"
8.1,"57.1429%"
7.37,"55.5556%"
8.12,"75.0000%"
8.37,"73.3333%"
9.13,"60.0000%"
7.33,"45.4545%"
6.05,"50.0000%"
8.19,"44.8276%"
7.76,"46.1538%"
10.19,"61.5385%"
7.5,"0.0000%"
10.28,"62.5000%"
7.95,"75.0000%"
9.13,"52.1739%"
9.05,"66.6667%"
5.92,"37.5000%"
8.54,"46.1538%"
7.8,"36.8421%"
9.08,"33.3333%"
6.95,"33.3333%"
7.94,"59.2593%"
13.69,"85.3659%"
12.25,"81.8182%"
11.13,"82.8571%"
12.82,"84.0000%"
12.22,"86.9565%"
11.19,"81.8182%"
9.23,"66.6667%"
7.76,"50.0000%"
8.07,"41.6667%"
13.89,"100.0000%"
9.33,"45.8333%"
8.02,"47.6190%"
7.43,"60.0000%"
8.76,"54.5455%"
8.67,"54.1667%"
7.07,"47.3684%"
6.13,"45.4545%"
8.56,"57.1429%"
8.18,"41.6667%"
8.23,"40.0000%"
9.25,"44.4444%"
9.24,"46.6667%"
9.36,"86.6667%"
8.51,"68.0000%"
9.38,"76.9231%"
8.17,"37.5000%"
8.08,"75.0000%"
9.44,"81.2500%"
8.9,"50.0000%"
9,"77.7778%"
7.31,"52.3810%"
7.26,"60.0000%"
8.16,"52.9412%"
9.07,"72.7273%"
7.94,"60.0000%"
8.1,"43.3333%"
7.55,"80.0000%"
8.65,"86.2069%"
9.09,"75.0000%"
8.71,"75.0000%"
6.75,"0.0000%"
6.52,"84.6154%"
9.28,"75.0000%"
8.42,"71.4286%"
8.23,"78.7234%"
8.08,"88.5714%"
9.87,"32.0000%"
8.82,"83.6735%"
7.64,"50.0000%"
8.51,"61.5385%"
7.48,"58.6207%"
8.61,"57.1429%"
7.76,"38.4615%"
6.92,"57.1429%"
6.55,"0.0000%"
9.12,"12.9032%"
7.7,"64.2857%"
8.17,"100.0000%"
7.76,"60.0000%"
8.07,"42.8571%"
8.19,"71.4286%"
8,"80.0000%"
7.56,"100.0000%"
7.53,"54.5455%"
8.38,"0.0000%"
9.78,"56.2500%"
11.08,"52.6316%"
6.27,"0.0000%"
7.78,"0.0000%"
7.29,"40.0000%"
8.04,"29.8246%"
6.54,"30.0000%"
7.11,"0.0000%"
8.43,"45.4545%"
8.87,"63.4146%"
8.26,"80.0000%"
9.33,"45.4545%"
8.31,"50.0000%"
7.93,"26.6667%"
8.28,"35.2941%"
8.11,"61.5385%"
8.62,"44.4444%"
9.31,"37.0370%"
8.04,"40.0000%"
8.42,"52.0000%"
8.65,"60.0000%"
8.38,"59.0164%"
8.03,"45.6522%"
9.6,"75.0000%"
9.99,"80.0000%"
10.58,"63.6364%"
10.25,"0.0000%"
12.38,"38.4615%"
9.28,"64.1026%"
9.09,"58.8235%"
8.91,"47.0588%"
9.66,"84.6154%"
8.16,"83.8710%"
7.5,"50.0000%"
8.53,"70.5882%"
8.85,"66.6667%"
8.49,"64.0000%"
8.96,"64.5161%"
8.89,"90.0000%"
6.56,"61.5385%"
8.4,"75.0000%"
7.78,"78.5714%"
7.69,"66.6667%"
8.61,"55.5556%"
7.01,"68.0000%"
7.56,"43.4783%"
9.35,"82.6087%"
12.04,"72.7273%"
9.46,"54.5455%"
7.03,"52.9412%"
10.33,"84.2105%"
8.47,"68.7500%"
7.9,"65.6250%"
8.12,"59.4595%"
7.82,"88.2353%"
8.25,"82.1429%"
8.36,"71.4286%"
8.5,"76.4706%"
10.27,"100.0000%"
8,"66.6667%"
8.01,"68.1818%"
8.68,"57.1429%"
7.15,"54.1667%"
7.26,"40.0000%"
8.35,"66.6667%"
7.66,"66.6667%"
8.11,"75.0000%"
9.78,"87.5000%"
8.89,"44.1176%"
9.21,"80.0000%"
9.27,"66.6667%"
10.61,"71.4286%"
9.63,"55.5556%"
9.26,"72.7273%"
9.3,"53.1250%"
9.91,"81.2500%"
9.37,"73.1707%"
9.38,"75.0000%"
9.4,"100.0000%"
8.09,"50.0000%"
9.28,"54.3478%"
7.78,"35.7143%"
9.39,"47.0588%"
9.19,"64.7059%"
7.18,"50.0000%"
9.05,"26.6667%"
9.44,"62.0690%"
8.63,"69.2308%"
8.3,"27.5862%"
10.12,"64.2857%"
7.53,"57.1429%"
8.2,"85.7143%"
8.76,"52.0000%"
8.48,"72.7273%"
9.4,"60.0000%"
9.14,"66.6667%"
7.93,"55.0000%"
9.49,"46.1538%"
9.5,"83.3333%"
9.38,"66.6667%"
10.22,"100.0000%"
15.54,"98.6842%"
15.43,"92.3077%"
15.14,"97.0588%"
15.04,"100.0000%"
14.86,"100.0000%"
15.63,"96.0000%"
15.38,"95.0000%"
14.53,"97.1429%"
15.21,"97.7273%"
15.39,"92.0000%"
15.63,"100.0000%"
16.04,"96.7742%"
13.88,"94.4444%"
14.55,"96.9697%"
13.76,"96.7742%"
15.24,"100.0000%"
14.78,"100.0000%"
14.69,"100.0000%"
14.8,"89.6552%"
15.19,"100.0000%"
14.47,"100.0000%"
15.38,"100.0000%"
14.34,"96.0000%"
15.44,"94.1176%"
14.75,"100.0000%"
15.65,"96.2963%"
15.46,"100.0000%"
15.15,"95.1220%"
16.22,"94.4444%"
14.49,"95.5556%"
14.26,"100.0000%"
12.7,"100.0000%"
14.67,"100.0000%"
14.09,"100.0000%"
14.19,"100.0000%"
14.79,"100.0000%"
14.13,"100.0000%"
16.26,"100.0000%"
14.44,"96.7742%"
12.25,"83.3333%"
12.93,"100.0000%"
12.91,"100.0000%"
12.13,"100.0000%"
12.75,"95.0820%"
12.2,"93.7500%"
13.08,"100.0000%"
15.57,"100.0000%"
15,"100.0000%"
14.35,"100.0000%"
14.45,"100.0000%"
12.96,"95.8333%"
13.59,"94.7368%"
13.97,"100.0000%"
15.23,"100.0000%"
14.38,"100.0000%"
15.36,"91.6667%"
14.85,"100.0000%"
14.81,"100.0000%"
13.65,"93.7500%"
13.11,"100.0000%"
15.6,"100.0000%"
14.13,"100.0000%"
16.14,"100.0000%"
16.54,"100.0000%"
13.5,"100.0000%"
15.19,"100.0000%"
15.47,"100.0000%"
15.74,"100.0000%"
15.87,"100.0000%"
14.55,"100.0000%"
15.3,"100.0000%"
14.96,"100.0000%"
15.43,"100.0000%"
15.5,"100.0000%"
14.49,"100.0000%"
14.44,"100.0000%"
14.64,"100.0000%"
